日付	 速度L1	 速度L2	 速度L3	 速度L4	 速度L5	 速度L6	 速度L7	 速度L8	 速度NGL1	 速度NGL2	 速度NGL3	 速度NGL4	 速度NGL5	 速度NGL6	 速度NGL7	 速度NGL8	 フラグなしL1	 フラグなしL2	 フラグなしL3	 フラグなしL4	 フラグなしL5	 フラグなしL6	 フラグなしL7	 フラグなしL8	 効率L1	 効率L2	 効率L3	 効率L4	 効率L5	 効率L6	 効率L7	 効率L8	 高難易度L1	 高難易度L2	 高難易度L3	 高難易度L4	 高難易度L5	 高難易度L6	 高難易度L7	 高難易度L8	 ランダム難易度L1	 ランダム難易度L2	 ランダム難易度L3	 ランダム難易度L4	 ランダム難易度L5	 ランダム難易度L6	 ランダム難易度L7	 ランダム難易度L8	 ハードコアL1	 ハードコアL2	 ハードコアL3	 ハードコアL4	 ハードコアL5	 ハードコアL6	 ハードコアL7	 ハードコアL8	 ハードコアNGL1	 ハードコアNGL2	 ハードコアNGL3	 ハードコアNGL4	 ハードコアNGL5	 ハードコアNGL6	 ハードコアNGL7	 ハードコアNGL8	 耐久L1	 耐久L2	 耐久L3	 耐久L4	 耐久L5	 耐久L6	 耐久L7	 耐久L8	 ナイトメアL1	 ナイトメアL2	 ナイトメアL3	 ナイトメアL4	 ナイトメアL5	 ナイトメアL6	 ナイトメアL7	 ナイトメアL8
2024/12/23	788.1	1174	3299	3143	4477	6440	12869	8319	681.8	1223	3207	2844	6797	5097	6767	7291	648.7	1088	2700	2473	3988	5764	8023	9487	508.6	933.7	2120	3159	4800	6275	11176	13666	1646	3296	9064	11393	27130	37709	39000	51000	632.3	994.2	2808	2976	6775	6842	8235	10458	643.8	1286	3395	3111	5334	6653	11981	8463	655.6	3459	9450	3495	10198	9124	11101	11546	940.9	1954	4020	4540	7116	9990	20081	40332	1667	2989	5016	8400	12065	19182	50000	93000
2024/12/22	770.6	1111	3469	3000	4400	6440	12000	8319	690	1234	3434	2839	6797	5338	6500	7290	647.6	1082	2849	2448	4200	5764	7534	9380	502.8	935.9	2024	3159	4947	6098	11176	13770	1714	3278	9199	11408	28909	37709	40834	49463	643.5	1050	3053	2910	6245	6700	9000	10700	645.3	1288	3622	3325	4910	6298	11981	8591	647.5	3225	9699	3519	10198	9375	11101	11546	934.2	1954	4020	4842	7116	10390	20081	40332	1691	2989	5263	8414	12988	20490	50000	93000
2024/12/21	763.8	1175	3391	3145	4646	6071	11566	8426	693.4	1166	3499	2676	6386	5382	6750	7290	664.8	1080	2849	2448	4497	5301	7111	9199	524.4	920.3	2100	3206	5237	6445	10728	14279	1611	3392	9024	11498	27022	34972	43875	52395	655.4	1008	3286	2959	5938	6414	9000	10700	666.6	1250	3803	3400	4494	6000	11981	8591	656.5	2935	10245	3498	9676	9297	11101	10923	899.2	1979	4048	4899	7547	10390	20081	40332	1652	2797	5138	8414	12988	20490	50000	93000
2024/12/20	774.4	1196	3500	3144	4723	6071	10882	8281	702.8	1242	3833	2555	5902	5280	6723	7189	690.3	1099	2849	2440	4497	5800	7111	9199	507.6	944.2	2039	3014	5237	6445	10728	14279	1479	3256	9057	11788	24719	34972	43875	52395	686.8	1065	3077	2992	5463	6808	8994	10700	669.7	1198	4057	3350	4130	5821	10947	8591	664.5	2741	10245	3498	10185	9297	11101	10923	881.8	1953	4100	4899	7790	10374	20081	40332	1583	2973	5203	9028	13296	20490	50000	93000
2024/12/19	771.2	1179	3495	3010	4702	5997	9957	8080	692.3	1177	4033	2465	5902	5500	6770	7268	682.3	1139	2849	2529	4449	5800	7375	9138	518.1	995.4	2097	2957	5000	6780	10329	14279	1404	3308	9148	11146	24719	32658	43875	51799	698.1	1061	2853	2909	5122	6808	8994	10666	674.5	1182	4057	3400	3800	5490	10947	8557	664.4	2518	9370	3477	10962	9297	11101	10923	892.1	1875	4100	4890	7790	10374	20081	40332	1599	2899	5203	9028	13132	20490	50000	91672
2024/12/18	763.9	1155	3505	3166	4301	6000	9500	7991	698.4	1167	4290	2574	5902	5500	6770	7268	684.9	1176	2850	2656	4449	5800	7375	8601	518.3	983.4	2060	2877	5036	6780	9520	14279	1283	3343	9222	11928	23474	32658	43875	52500	682.2	1056	2820	2942	4784	6808	8994	10340	675.8	1151	4057	3318	3859	5490	10947	8557	665.1	2323	8765	3452	11503	8616	11101	10923	892.1	1843	4025	4890	7790	9875	20081	39499	1587	2990	5203	9488	14185	20490	50000	85341
2024/12/17	779.1	1114	3249	3120	4300	6000	9997	7500	693.5	1145	4370	2579	5544	5500	6900	7290	682.4	1222	2818	2656	4496	5800	7375	8000	503.8	961.1	1999	2844	4748	6540	9520	14200	1219	3370	9398	11945	23791	29792	40000	52368	662.1	1008	2704	2966	4714	6843	8994	9917	687.1	1102	4411	3066	3808	5490	9992	8595	662.3	2201	8300	3354	12178	8188	11750	10923	923.1	1907	4025	4825	7790	9875	20081	39499	1530	2951	5599	8925	14900	20000	50000	85341
2024/12/16	798.1	1054	3060	3060	4271	6000	9997	7724	710.2	1142	4400	2572	5144	5467	6900	7211	684.8	1282	2848	2693	4496	5800	7375	8562	526.1	989.4	2093	2774	4800	6980	9520	14680	1125	3380	9500	11462	21791	27557	40000	52000	675.8	1004	2512	2717	5100	6848	8994	10481	675.7	1050	4651	2920	3800	5164	9863	8600	672.4	2070	8661	3192	12178	8500	11750	10576	929.3	1972	4130	4795	7790	9875	19600	39999	1588	2871	5394	8850	14053	20500	50000	90417
2024/12/15	787.4	1145	3350	2825	4011	5678	9996	7724	717	1164	4485	2449	4750	5390	6900	7291	680.8	1294	2758	2902	4496	5532	7200	8665	523.2	996.1	2039	2891	4745	6980	10395	14650	1063	3356	9694	11941	19954	26157	40000	50400	684.9	977.7	2431	2608	5236	6848	8994	10481	654.5	1066	5103	2658	3807	5563	9550	8600	639.9	2228	9124	3161	13064	8700	11750	10024	921.8	1979	4220	5082	7900	9875	19600	40141	1524	2802	4909	8277	13311	20500	50000	90417
2024/12/14	763.8	1145	3633	2635	3824	5678	9980	7570	720.4	1114	4485	2449	4375	5300	6900	7218	675.8	1198	2923	2983	4496	5532	7200	8665	529.3	969.3	1997	2870	4567	6998	10444	14598	1012	3391	9999	11893	19000	23942	37446	49411	674.4	983.5	2468	2595	5547	6843	9091	10470	680.2	1097	5491	2485	3780	5850	9500	8550	660.2	2100	9124	3249	13800	8698	11750	9698	939.2	2000	4429	5085	7900	9875	19594	39999	1574	2802	4809	8150	13000	20500	49031	90417
2024/12/13	781.6	1187	3633	2605	3700	5997	9800	7570	701.7	1149	4399	2600	4094	5384	6995	7220	680.3	1104	2900	2955	4495	5532	7200	8000	528.4	949.3	2047	2878	4768	6992	10444	14500	980.8	3352	9999	11725	20083	22250	34256	47262	670.4	1001	2555	2504	6043	6800	9091	10451	657.8	1108	5186	2453	3607	5850	8917	8550	658.1	1981	8810	3294	13800	8680	12233	9399	929.5	2000	4215	5147	7900	9875	19594	39999	1588	2797	4830	8106	13299	20500	46407	89728
2024/12/12	781	1158	3649	2671	3700	5999	9580	7560	709.3	1222	4549	2600	3868	5394	6995	7214	674.8	1149	3069	2940	4468	5532	7175	7952	529	945.6	2043	2737	4750	6902	9999	14500	993.3	3372	9920	11308	21263	21492	32306	47262	649.5	1068	2697	2524	6375	6800	9091	10470	648.8	1138	5092	2490	3555	5938	8917	8550	649.6	2015	8346	3327	14020	8699	12233	9399	905.8	1989	4500	5442	7888	10489	19594	39999	1549	2708	4792	8161	13299	20000	46407	88888
2024/12/11	775.1	1189	3426	2648	3519	5900	9488	7500	716.8	1238	4333	2486	3592	5382	7098	7150	680.8	1106	3050	2912	4224	5191	7100	7952	527	941.3	2003	2730	4790	6993	10374	13928	981.1	3247	9900	10428	20425	21641	32306	50987	679.3	1054	2816	2508	6013	6845	9091	10320	656.9	1138	5085	2480	3541	5938	8917	8550	652.4	1987	8300	3340	15004	9200	12233	9400	898.6	1998	4475	5442	7850	10500	19594	39999	1583	2800	4775	8092	13279	20000	46407	88888
2024/12/10	784.2	1138	3604	2689	3455	5950	9463	7500	722.6	1282	4619	2388	3435	5390	7098	7150	676.1	1125	3200	2866	3878	5189	6708	7952	525	943	2163	2714	4757	6721	10179	13947	970.5	3239	9909	10376	20425	20548	32306	50987	683.8	1090	2994	2536	5550	6571	8475	10030	661.6	1138	4790	2428	3490	5950	9344	8618	661.5	2092	8299	3346	16163	9200	11399	9750	900	2000	4500	5134	7850	10500	19594	39749	1573	2700	4802	8178	13279	21147	42359	88888
2024/12/9	782.6	1060	3558	2679	3400	5798	9319	7445	720.2	1296	4402	2325	3439	5442	7098	7400	685.4	1061	3200	2713	3560	5171	6585	7952	530.1	906.2	2014	2708	4470	6437	9435	13985	925.3	3238	9935	10070	18578	20158	34000	50477	680.1	1071	3157	2506	5244	6571	8475	10120	667.7	1053	4790	2400	3499	6000	9344	8618	659.6	2004	8294	3500	17213	9200	11399	9750	907.3	2068	4535	5149	7850	10500	19590	39971	1687	2675	4812	8233	12529	21147	42359	89999
2024/12/8	777.2	1055	3578	2654	3412	5998	9319	7326	714.1	1296	4169	2328	3439	5442	7098	7349	670.1	1075	3338	2531	3344	5299	6447	7538	524	953.4	1908	2630	4350	6356	10292	14444	886.6	3278	9916	9988	17341	20003	34000	50133	679.7	1141	3000	2485	4866	6225	8475	10189	669	1035	4418	2387	3499	5987	9344	8398	660.1	1893	7612	3500	15684	9200	11399	9853	906.3	2172	4600	5134	7499	10083	19590	39999	1687	2583	4812	8100	12529	21147	42359	89999
2024/12/7	775.5	1041	3597	2616	3412	5960	9388	7431	678.6	1277	4372	2333	3479	5442	7098	7279	661.8	1099	3175	2462	3380	5004	6400	7483	519.7	921.4	1998	2847	4400	6072	9941	14750	903.3	3200	10500	10287	16463	20000	34686	53200	702.4	1138	3072	2519	4734	5894	8475	10333	667	1048	4179	2342	3368	5606	9344	8493	660.7	1984	7874	3526	14842	9196	11399	9853	958.8	2074	4600	5134	7499	10500	19608	39550	1675	2572	4700	8218	13200	21147	42359	89999
2024/12/6	760.9	1034	3606	2593	3489	5478	9388	7431	650.7	1217	3989	2376	3479	5442	7086	7380	674.8	1104	3338	2462	3380	4760	6400	7416	519.6	894	1990	2800	4400	5949	9941	14466	911.1	3178	10208	10287	15433	19996	34686	54200	712	1048	3080	2430	4474	5413	7793	10088	675.2	1038	3932	2345	3298	5129	9344	8268	649.4	2068	8296	3483	13750	9097	11399	9318	957.7	1966	4638	5117	7499	10375	19608	39000	1600	2488	4700	8238	12998	21000	42359	89395
2024/12/5	764.9	1035	3593	2444	3462	5134	9388	7467	649.6	1232	3751	2276	3479	5500	6677	7387	688.6	1044	3326	2400	3500	4760	6400	7288	514.1	876.2	1998	2677	4312	6200	9463	13264	900.7	3155	11140	10243	14549	19498	32225	52985	692.8	991.6	3159	2291	4080	5152	7793	10162	643.6	995.5	3640	2342	3200	4783	9344	8500	644.8	2205	8085	3574	14026	9097	11399	9906	878.6	2027	4670	5114	7500	10375	19608	39422	1594	2570	4806	8234	12742	21000	38534	88323
2024/12/4	751	1047	3637	2436	3595	4848	9388	7439	668.2	1321	3512	2242	3530	5500	6677	7317	697.2	1094	3598	2299	3565	4499	6400	7442	516.4	885.1	1994	2524	4188	6200	9413	13250	908.4	3217	11458	10343	14671	17914	32000	49575	640	1013	3430	2249	4192	4847	7793	10054	634.1	1022	3375	2334	3290	4450	9344	8603	669.3	2357	8624	3516	13358	9092	11399	10121	830	2191	4895	5155	7997	10698	19608	39441	1628	2531	4837	8198	12273	22222	38534	88323
2024/12/3	764.4	1086	3471	2495	3777	4848	9388	7407	669.5	1446	3561	2374	3500	5500	6677	7291	678.4	1177	3875	2358	3605	4400	6500	7450	503.9	894.7	2025	2499	4252	6200	9413	12695	906.6	3354	11323	10546	14671	19375	34800	47998	641.6	1070	3676	2263	4152	4571	7793	10060	636.4	1089	3456	2371	3271	4444	9344	8590	671.1	2561	8624	3826	13533	9092	10545	10195	826.9	2260	4980	5099	8091	10000	19608	38000	1604	2585	4880	8219	13000	22222	38534	88628
2024/12/2	775.7	1188	3652	2593	3792	4800	9399	7220	662.8	1523	3869	2543	3588	5654	6677	6900	664.5	1280	3979	2479	3830	4400	6500	7450	519.2	879.5	2070	2526	4547	5912	9998	13227	907.1	3385	10375	10442	14671	20300	34800	48488	636.4	1137	3934	2400	4269	4568	7793	10000	650.4	1148	3580	2372	3299	4300	9344	8590	668.4	2812	9170	4024	13533	9113	10545	10445	831.3	2256	5200	5132	8200	10000	19608	39037	1559	2650	4894	8206	13017	22495	38534	90000
2024/12/1	774.1	1234	3695	2626	3871	4850	9399	7500	709.5	1665	3811	2543	3588	5654	6677	7333	700.5	1357	3979	2549	4050	4300	6500	7396	537.1	948.3	1992	2733	4670	5979	9998	13502	926.2	3316	10226	11382	14988	20300	34800	49375	661.5	1219	4297	2559	4269	4568	7793	10338	683.5	1238	3745	2525	3372	4299	9344	8511	685.5	2948	9794	4238	13918	9113	10545	10464	832.9	2397	5200	5271	8400	10165	19608	39997	1524	2736	4874	8246	12634	22495	36970	90000
2024/11/30	769.7	1250	3695	2746	3799	4850	9000	7494	717.2	1748	3772	2589	3601	5852	7190	7402	699.8	1342	3997	2632	4050	4332	6500	7688	521.1	914	2156	2777	4700	5800	9998	13502	942.8	3177	10007	11787	15069	20000	35388	47831	658.2	1188	4475	2713	4348	4493	7793	9998	691.5	1249	3865	2579	3430	4440	9344	8511	688.3	3191	9868	4466	12803	9180	10000	10000	834.1	2581	4989	5300	8400	10165	19608	39996	1570	2731	4867	8167	13400	22495	36000	90000
2024/11/29	780.1	1244	3738	2799	3818	4788	9000	7498	721.1	1709	3746	2596	3649	5852	7190	7400	687.3	1237	3999	2655	4050	4332	6500	7688	527.7	912.4	2311	2804	4652	6094	9998	12584	938.2	3367	10291	11016	15844	20000	35388	47980	679.4	1245	4516	2683	4284	4474	7793	10024	690.2	1246	3929	2538	3450	4450	8949	8690	697.8	3199	9897	4358	12118	9180	10000	9970	857.9	2579	4896	5480	8350	9960	18062	39989	1579	2740	4899	8195	13337	22495	37000	90000
2024/11/28	771.5	1230	3652	2740	3866	4749	9200	7468	721.9	1597	3685	2506	3649	5800	7190	7199	697.3	1253	4035	2497	4056	4332	6186	7474	531.6	911.9	2444	2831	4681	6159	9999	12450	928.5	3394	10286	11616	16800	20000	35900	46681	690.3	1224	4434	2548	4200	4590	7793	10000	690	1247	3948	2519	3448	4383	8647	8707	689	2994	10373	4126	11122	9190	10637	10000	859.3	2569	4949	5460	8244	9960	18999	38694	1569	2753	4883	8249	13300	22750	37394	90499
2024/11/27	771.5	1239	3758	2793	3874	4750	9342	7493	719.6	1500	3685	2470	3532	5800	7000	7187	697.6	1240	4128	2352	4029	4299	6140	7474	536.2	962.6	2449	2769	4641	6500	9995	12598	926.7	3292	10382	11206	16950	20000	35900	46681	692.4	1242	4196	2585	4224	4749	7793	9998	690.2	1229	3786	2596	3424	4474	9045	8707	689.1	2829	10772	3863	11122	9195	10637	9797	849	2525	4900	5498	8244	9787	18999	37375	1564	2772	4600	8200	12500	22750	39999	90000
2024/11/26	784.8	1198	3604	2887	3871	4749	9342	7358	718.6	1475	3696	2478	3588	5950	7199	7181	692.9	1240	3974	2227	4100	4299	6140	7474	525.2	920.1	2356	2834	4651	6500	10006	12598	941.3	3222	10369	10921	16427	20800	35900	46566	696.6	1221	3950	2503	4286	4979	7793	10094	687.6	1195	3773	2507	3437	4415	9045	8500	685.7	2745	10739	3900	10515	9450	10637	9780	848.4	2342	4900	5717	8178	9625	18999	40000	1541	2770	4900	8111	12500	22750	39999	90000
2024/11/25	776.7	1194	3498	2791	3808	4749	9342	7490	718	1514	3674	2350	3789	5960	7199	7104	699.8	1279	4200	2442	4100	4299	5990	7474	527.1	994.3	2492	2819	4693	6600	10900	12899	945.2	3141	10968	11980	16427	20800	35900	46875	686.8	1232	4164	2542	4286	4979	7793	10000	688.6	1185	3906	2490	3450	4415	9045	8730	687.4	2932	11413	4135	9909	9450	10637	9987	847.1	2204	4900	6000	8157	9620	18999	40000	1582	2780	4838	8099	13400	22300	39999	89975
2024/11/24	776.2	1187	3599	2854	3771	4749	9342	7315	721.1	1615	3683	2500	3789	5717	7199	7104	700	1320	4399	2444	4100	4299	5990	7697	528.6	974.2	2532	2859	4695	6600	10900	12209	933.3	3391	11762	11975	16298	20800	35900	46430	681.2	1238	4497	2501	4300	4811	7793	10200	667.4	1164	3989	2455	3440	4415	9045	8165	688.1	3156	11500	4203	9029	9450	10637	10500	836.8	2012	4900	5710	8093	9200	18999	40000	1596	2760	4981	8174	13400	22300	39999	89975
2024/11/23	778.3	1197	3575	2864	3712	4768	9495	7250	713.9	1710	3780	2498	3594	5205	7199	7130	701.4	1397	4449	2473	4170	4299	5990	7200	523.8	974	2534	2805	4500	6600	10900	13071	917.2	3384	11706	11983	15473	19586	35900	46653	664.7	1220	4513	2418	4300	4811	7328	9969	680.6	1169	3948	2410	3450	4099	9045	8733	686.2	3175	11027	3828	9029	9450	10637	10690	846.5	1898	4750	5393	8093	9113	18999	40000	1597	2730	4981	8067	12996	22300	39999	89975
2024/11/22	772.4	1222	3512	2819	3721	4753	9495	7391	709.9	1782	3558	2412	3594	5205	7199	7150	699.5	1303	4493	2471	3950	4299	5990	7200	534	964.2	2487	2704	4467	6497	10989	13071	908.6	3347	11474	11977	16257	20725	35900	46876	684.6	1197	4540	2470	4249	4811	7328	9969	682.9	1179	3881	2468	3368	4097	9045	8500	677.8	3125	11135	3490	8405	9480	9728	10613	835.7	1743	4871	5287	8093	9113	18999	43000	1577	2706	4701	8067	12916	22300	39999	89975
2024/11/21	770.3	1226	3512	2707	3762	4753	9495	7494	722.2	1765	3490	2390	3938	5205	7199	7150	697.5	1293	4648	2420	3968	4134	5990	7433	531.8	971.4	2612	2766	4498	6497	10989	13000	905.2	3349	11720	11845	16257	20725	35900	46430	678.8	1184	4436	2365	4192	4717	7328	10299	689.3	1182	3766	2424	3443	4090	9045	8700	691.1	2962	10846	3274	8405	9480	8937	10599	839	1605	4874	5344	8190	8999	18999	43000	1517	2774	4685	8079	12916	22300	39999	89813
2024/11/20	774	1219	3450	2807	3779	4697	9495	7500	715	1770	3467	2331	3938	5205	7199	7200	696.9	1210	4638	2394	3724	4330	5990	7325	514.6	975.1	2637	2904	4515	6497	10711	13000	915.5	3299	11984	11032	16290	20725	35900	45990	674.8	1198	4251	2405	4288	4780	7328	10375	692.7	1175	3730	2409	3434	4100	9045	8699	683.6	2973	10239	3400	8405	9486	8937	10675	836.4	1462	4800	5300	8199	9000	18999	41056	1484	2783	4655	7901	12223	22300	39999	88056
2024/11/19	776.6	1195	3496	2680	3709	4383	9400	7829	699.7	1799	3483	2320	3940	5641	7199	7200	690.9	1244	4574	2477	3500	4330	5544	6800	537	986.7	2745	2819	4950	7099	10138	12900	911.6	3304	12143	10859	15549	20699	35900	47713	697.2	1104	4241	2446	4197	4765	7328	10000	691.6	1172	3849	2397	3211	4100	8525	8650	688.5	2972	9790	3354	7812	9500	8500	10675	838.2	1389	4853	5349	8199	8999	19899	44499	1498	2787	4639	7938	12223	22999	42576	89751
2024/11/18	774.3	1194	3226	2853	3527	4383	9400	7829	695.7	1736	3407	2337	3900	5985	7199	7200	695.4	1250	4672	2460	3330	4320	5544	7200	520.7	969.2	2781	2880	4958	7099	10138	13000	910.5	3407	12957	10945	15500	20500	35900	45035	692.6	1083	4153	2504	4083	4776	7328	9900	687	1177	3886	2375	3238	4096	8525	8548	656.3	2968	9734	3327	7785	9500	8800	10500	835.9	1379	4872	5065	8200	8999	19899	46746	1487	2806	4660	7998	11931	22999	42576	89567
2024/11/17	779	1198	3199	2863	3499	4383	9505	7829	703.6	1763	3398	2317	3897	5985	7199	7181	690.6	1224	4685	2369	3198	4330	5998	7250	521.8	975.7	2699	2672	4779	7099	10138	13499	928.3	3369	13965	11368	15500	20687	35900	48328	670.1	1097	3947	2431	4058	4653	6974	10091	685.7	1174	3887	2297	3215	4074	8000	8550	667.5	2987	9620	3337	7693	9500	9018	10899	836	1355	4791	4986	8200	9150	19899	46746	1498	2800	4749	8238	12200	22999	45517	86965
2024/11/16	770.5	1167	3400	2770	3535	4774	9505	7829	710.7	1693	3368	2279	3899	5896	7199	7249	688	1248	4481	2171	3200	4330	6285	7250	526.9	967.6	2570	2646	4549	7000	10138	13075	932.2	3515	12881	11943	16250	20687	35900	48328	675.4	1088	3604	2560	3842	4897	7200	9484	684.8	1157	3887	2255	3190	4074	8000	8550	674.5	3000	9408	3331	7499	9500	9018	10899	828.8	1331	4691	4934	8228	8938	19899	46746	1491	2808	4742	8238	12200	22999	45517	89999
2024/11/15	750.8	1188	3330	2823	3508	4774	9505	7399	722.1	1577	3253	2182	3900	5651	7217	7014	686.4	1238	4116	2322	3190	4330	6285	7550	526.3	972.6	2353	2700	4220	7213	10979	12869	931.3	3804	12017	12033	15990	20833	35900	47819	676.2	1078	3416	2587	4065	4897	7354	10041	671.7	1157	3888	2334	3172	4074	7649	8735	674.1	3187	9178	3374	7775	9200	9018	10899	833.5	1383	4691	4700	8240	8938	20000	49000	1467	2781	4681	8245	12200	25000	45517	90150
2024/11/14	783.5	1179	3258	2902	3347	4774	9505	7882	709	1593	3011	2197	3898	5995	7513	7139	688.7	1192	3815	2388	3200	4331	6300	7550	520.7	944.2	2238	2548	4550	6661	10871	13423	931.7	3996	11056	12105	15997	20833	36350	47388	670.8	1064	3151	2594	3976	4800	7000	10000	677.9	1173	3818	2281	3174	4074	7589	8680	672.5	3209	8720	3393	7684	9199	8703	10473	829.1	1380	4699	4985	8172	8938	19999	48997	1500	2809	4676	8279	12200	25000	48829	90650
2024/11/13	781.2	1187	3239	2905	3557	4738	9510	7909	723.2	1489	2815	2277	3924	5995	7513	7498	691.7	1182	3539	2435	3150	4331	6250	7600	518.4	898.8	2089	2687	4586	7101	10170	13564	912.1	3811	10191	11981	15993	20833	36350	47499	674.2	1038	2959	2499	3881	4890	7608	10375	663.9	1178	3790	2262	3159	4095	7589	8650	674.8	3010	8641	3278	7770	9100	8193	10500	834.6	1367	4600	4739	8023	9126	19000	48974	1485	2828	4457	8125	12200	25000	48829	90650
2024/11/12	767.7	1176	3284	2900	3570	4583	8900	7909	723.5	1431	2594	2263	3583	5592	7513	7500	681	1198	3234	2466	3150	4330	6250	7568	512.7	889.4	1988	2637	4583	7101	10170	13564	941.5	3714	9583	11968	15543	21199	36350	49687	666.3	1025	2961	2476	3576	4880	7213	10721	670	1157	3544	2346	3171	3950	7589	8700	667.9	2982	8420	3214	7704	9199	8193	9920	836.5	1329	4271	4385	8563	9000	19000	46261	1458	2692	4481	7839	12200	25000	48829	90650
2024/11/11	752.6	1184	3298	2839	3559	4570	9590	7919	680	1358	2454	2299	3898	5980	8135	7500	685.4	1182	3066	2479	3150	4217	6600	7449	508.9	887.7	1890	2585	4644	7497	10690	14513	946.5	3928	9064	12117	14166	21149	36350	49687	647.1	1001	2708	2441	3846	4900	7213	10965	658	1091	3429	2324	3142	4089	7588	8241	667.1	2853	7841	3234	7800	9500	8840	10489	836.4	1296	4050	4280	8563	9125	19500	42106	1499	2596	4384	7977	12160	25000	48829	90650
2024/11/10	773.5	1123	3202	2841	3526	4595	9594	7918	703.4	1290	2359	2282	3793	6154	8572	7442	691.9	1201	2829	2410	3309	4217	6600	7485	508.4	876.3	1891	2585	4506	7485	11449	13693	946.2	3676	8690	11526	14480	20036	36350	49719	675.1	985.5	2538	2473	3732	4980	7200	11011	655.6	1178	3204	2278	3131	4089	7588	8775	656	2817	7170	3200	7171	9500	8840	10484	830.6	1281	3775	4250	8094	9120	19500	39867	1496	2567	4294	8096	12190	25000	48829	90499
2024/11/9	769.7	1087	3006	2807	3515	4750	9590	7641	694.4	1196	2344	2294	3729	6154	9275	7519	679.4	1269	2684	2287	3339	4325	6600	7088	508	854.2	1861	2496	4402	7424	11449	13313	934.8	3451	8361	10711	14459	20036	36300	49788	660.9	948.1	2324	2591	3915	4913	7396	10523	649.9	1164	2957	2264	3058	4079	7500	8757	644	2797	6804	3296	6659	9495	8463	10286	837.6	1279	3559	4000	8183	9150	19500	39800	1472	2488	4250	8000	11792	23800	48829	90687
2024/11/8	754.9	1094	2856	2836	3500	4622	9590	7493	697.4	1101	2286	2300	3662	6154	9275	7519	685	1196	2544	2284	3064	4325	6600	7770	505.5	884.9	1840	2449	4304	7263	11449	13313	922.2	3183	7999	10028	14215	20036	35975	49799	640.4	950.5	2287	2490	4149	4703	7396	10400	648	1139	2759	2218	3049	4080	7581	8740	644.2	2834	6900	3271	6910	9495	8463	10000	817.5	1250	3299	3997	7466	9150	19500	39799	1478	2439	4325	8136	12000	23800	48829	90600
2024/11/7	755.5	1033	2703	2804	3515	4622	9590	7527	680.3	1100	2228	2270	3643	5980	10192	7519	690.2	1165	2499	2299	3064	4250	6600	7770	506.2	865.7	1745	2504	4243	7150	11449	13563	900.5	2912	7950	9377	14017	21400	35975	49777	667.5	948.6	2240	2414	4175	4699	7396	10400	653.4	1132	2541	2212	2984	4080	7897	8503	646.3	2876	6559	3247	7300	9538	8463	10025	833.6	1247	3075	3995	7017	9150	19500	39798	1497	2407	4224	8100	12000	23800	48829	90140
2024/11/6	730.7	982	2694	2742	3595	4370	9670	7485	645.7	1059	2098	2183	3671	5980	10192	7550	680.6	1097	2412	2263	3064	4300	6700	7770	503	873.9	1712	2447	4170	7247	11449	12990	898.3	2756	7926	8622	13228	21400	35975	48767	644.7	945.4	2200	2210	4000	4580	7396	11245	658	1053	2518	2190	3037	4088	7897	8800	646	2682	6400	3061	7300	8935	8345	10199	836	1238	2911	3994	6635	9150	19500	39800	1476	2401	4351	8100	12492	23800	48829	90140
2024/11/5	709	963.1	2667	2683	3579	4595	9670	7485	647.2	1034	2046	2049	3671	5980	10192	7592	667.6	1051	2297	2280	3239	4400	6700	7317	499.9	815.4	1688	2349	4280	7500	11449	13967	892.5	2557	7989	8079	14160	21400	34750	48767	641.2	939.7	2156	2087	3850	4700	7396	11245	620.4	1044	2522	2195	3049	4088	7897	8500	630.9	2460	6671	3049	7490	8935	8253	10398	824.8	1226	2893	3955	6301	9125	19500	41000	1450	2426	4109	8146	12492	23890	46424	85600
2024/11/4	687.6	950.6	2691	2696	3500	4618	10375	7490	637.3	1032	2005	2032	3710	6280	10192	7400	656.9	1025	2299	2224	3250	4400	6999	7317	498.3	798.7	1672	2188	4388	7590	11449	13394	877.1	2389	7833	7579	13308	19999	34354	48938	618	906	2086	2060	3989	4700	7400	11245	626.4	994.6	2402	2149	3038	4000	7897	8867	630.8	2688	7125	2999	7480	8935	8253	10488	828	1230	2882	3950	5900	9125	18888	41000	1417	2403	4075	8110	12495	23890	46424	91250
2024/11/3	696	968.4	2604	2835	3557	4746	10375	7202	644.4	1004	2041	2039	3730	6280	10192	7500	664	1083	2211	2224	3446	4400	6999	7125	499.4	793.1	1692	2211	4494	7850	11449	14209	881.1	2420	8050	7245	14598	19999	34354	51499	643.7	938.1	2198	2076	4196	4700	7400	11245	636.8	1001	2596	2220	3050	3990	7897	8988	643.8	2844	7602	3151	6941	8935	8253	9969	827.9	1228	2745	3943	5900	8600	18888	41111	1432	2315	4068	7887	12495	23890	46424	91250
2024/11/2	699.7	960.7	2573	2791	3651	5100	10375	7600	639.1	972.1	2174	1980	3837	6276	10192	7464	658.5	1153	2291	2107	3687	4292	6999	7250	489.4	812.9	1736	2187	4170	7850	11445	14775	877.9	2580	8078	7465	15782	20750	36650	53375	625.7	936.1	2185	2065	4215	4950	7400	11950	635.6	1037	2768	2183	2966	3991	7897	9594	616.8	2936	8154	2962	6549	8935	7802	10500	821.3	1226	2818	3806	5669	9113	18000	41111	1431	2354	4030	8144	11989	24282	46424	92090
